Date,Close/Last,Volume,Open,High,Low
2021-06-21,$332.29 ,11337520,$331.09 ,$332.92 ,$327.65 
2021-06-18,$329.66 ,23039460,$334.53 ,$336.15 ,$329.00 
2021-06-17,$336.51 ,17794080,$330.49 ,$337.98 ,$330.15 
2021-06-16,$331.08 ,17232160,$336.70 ,$337.55 ,$328.72 
2021-06-15,$336.75 ,15795230,$336.99 ,$339.92 ,$335.03 
2021-06-14,$336.77 ,12250800,$331.90 ,$336.82 ,$329.81 
2021-06-11,$331.26 ,13587920,$332.58 ,$332.83 ,$328.93 
2021-06-10,$332.46 ,13240230,$330.79 ,$333.94 ,$328.55 
2021-06-09,$330.25 ,13727950,$335.74 ,$336.80 ,$330.00 
2021-06-08,$333.68 ,14580460,$336.70 ,$338.30 ,$332.24 
2021-06-07,$336.58 ,20136710,$329.48 ,$337.69 ,$328.93 
2021-06-04,$330.35 ,13289380,$325.90 ,$332.46 ,$325.18 
2021-06-03,$326.04 ,12610790,$325.78 ,$327.38 ,$323.48 
2021-06-02,$329.15 ,11654280,$330.38 ,$331.87 ,$327.12 
2021-06-01,$329.13 ,11765910,$330.15 ,$331.42 ,$326.64 
2021-05-28,$328.73 ,12037430,$331.00 ,$332.87 ,$328.33 
2021-05-27,$332.75 ,20477730,$328.00 ,$333.78 ,$326.76 
2021-05-26,$327.66 ,9686917,$328.35 ,$329.83 ,$325.82 
2021-05-25,$327.79 ,16436970,$327.08 ,$329.18 ,$324.80 
2021-05-24,$324.63 ,16445360,$318.21 ,$325.95 ,$318.03 
2021-05-21,$316.23 ,13600900,$319.29 ,$319.93 ,$315.81 
2021-05-20,$318.61 ,17320240,$313.58 ,$319.25 ,$313.16 
2021-05-19,$313.59 ,19106240,$304.19 ,$314.66 ,$303.57 
2021-05-18,$309.96 ,14522400,$315.59 ,$316.50 ,$309.81 
2021-05-17,$315.46 ,15371050,$313.55 ,$315.68 ,$311.58 
2021-05-14,$315.94 ,19245720,$309.54 ,$316.85 ,$309.08 
2021-05-13,$305.26 ,18079160,$306.08 ,$308.86 ,$302.77 
2021-05-12,$302.55 ,24641010,$301.13 ,$304.96 ,$298.19 
2021-05-11,$306.53 ,18920090,$300.75 ,$306.84 ,$299.69 
2021-05-10,$305.97 ,24239170,$314.35 ,$314.58 ,$304.83 
2021-05-07,$319.08 ,15916740,$322.38 ,$322.94 ,$318.75 
2021-05-06,$320.02 ,19012240,$314.52 ,$320.24 ,$313.28 
2021-05-05,$315.02 ,15577610,$318.19 ,$321.06 ,$314.49 
2021-05-04,$318.36 ,24032560,$320.03 ,$322.19 ,$313.12 
2021-05-03,$322.58 ,18719460,$326.17 ,$328.55 ,$321.84 
2021-04-30,$325.08 ,26332420,$326.14 ,$329.82 ,$324.50 
2021-04-29,$329.51 ,56526770,$330.12 ,$331.81 ,$321.61 
2021-04-28,$307.10 ,33907210,$307.36 ,$310.92 ,$305.37 
2021-04-27,$303.57 ,15309260,$304.28 ,$305.34 ,$301.11 
2021-04-26,$303.04 ,16172590,$303.34 ,$305.80 ,$301.56 
2021-04-23,$301.13 ,17559500,$298.76 ,$302.59 ,$297.15 
2021-04-22,$296.52 ,16375350,$301.33 ,$302.92 ,$296.04 
2021-04-21,$301.47 ,14863470,$301.95 ,$301.98 ,$297.39 
2021-04-20,$302.65 ,16796440,$301.99 ,$305.10 ,$297.21 
2021-04-19,$302.24 ,14553510,$305.01 ,$307.70 ,$300.56 
2021-04-16,$306.18 ,13059160,$308.17 ,$308.95 ,$304.61 
2021-04-15,$307.82 ,14558270,$306.34 ,$310.14 ,$304.10 
2021-04-14,$302.82 ,17421390,$307.30 ,$308.03 ,$301.95 
2021-04-13,$309.76 ,14036930,$312.21 ,$314.43 ,$309.32 
2021-04-12,$311.54 ,10881940,$311.05 ,$312.15 ,$307.93 
2021-04-09,$312.46 ,15988570,$311.40 ,$314.74 ,$310.33 
2021-04-08,$313.02 ,20894150,$314.85 ,$315.88 ,$310.05 
2021-04-07,$313.09 ,22855240,$306.34 ,$314.25 ,$305.50 
2021-04-06,$306.26 ,17335250,$308.84 ,$311.35 ,$305.25 
2021-04-05,$308.91 ,28237010,$300.89 ,$310.77 ,$300.68 
2021-04-01,$298.66 ,17615980,$298.40 ,$302.40 ,$296.60 
2021-03-31,$294.53 ,19498160,$289.99 ,$296.50 ,$288.61 
2021-03-30,$288.00 ,17474540,$289.83 ,$292.47 ,$286.70 
2021-03-29,$290.82 ,21718830,$285.77 ,$293.18 ,$284.70 
2021-03-26,$283.02 ,17629190,$278.30 ,$284.50 ,$277.77 
2021-03-25,$278.74 ,24505650,$280.98 ,$288.06 ,$277.75 
2021-03-24,$282.14 ,18675050,$291.00 ,$291.72 ,$281.16 
2021-03-23,$290.63 ,23000930,$293.15 ,$298.00 ,$289.81 
2021-03-22,$293.54 ,28273070,$290.45 ,$299.71 ,$286.75 
2021-03-19,$290.11 ,38930540,$281.22 ,$292.80 ,$281.20 
2021-03-18,$278.62 ,18754850,$279.87 ,$285.19 ,$278.28 
2021-03-17,$284.01 ,21315040,$275.71 ,$286.23 ,$275.41 
2021-03-16,$279.28 ,22437670,$276.09 ,$282.14 ,$274.80 
2021-03-15,$273.75 ,16856750,$269.08 ,$275.96 ,$268.50 
2021-03-12,$268.40 ,20600200,$269.14 ,$269.74 ,$264.02 
2021-03-11,$273.88 ,21833980,$268.11 ,$277.90 ,$267.82 
2021-03-10,$264.90 ,14210320,$268.64 ,$268.97 ,$262.87 
2021-03-09,$265.74 ,22039740,$261.18 ,$268.53 ,$259.81 
2021-03-08,$255.31 ,18391770,$265.55 ,$265.58 ,$255.05 
2021-03-05,$264.28 ,26820060,$260.67 ,$265.45 ,$255.61 
2021-03-04,$257.64 ,31626460,$256.47 ,$266.49 ,$253.50 
2021-03-03,$255.41 ,15513520,$260.29 ,$260.99 ,$255.10 
2021-03-02,$259.00 ,15191720,$265.78 ,$266.71 ,$258.65 
2021-03-01,$264.91 ,22157260,$260.82 ,$266.65 ,$257.90 
2021-02-26,$257.62 ,26619520,$256.47 ,$265.55 ,$256.47 
2021-02-25,$254.69 ,19053140,$262.30 ,$266.94 ,$254.04 
2021-02-24,$264.31 ,15736120,$262.33 ,$266.38 ,$258.39 
2021-02-23,$265.86 ,21924560,$259.50 ,$267.46 ,$254.96 
2021-02-22,$260.33 ,17434870,$257.95 ,$263.07 ,$257.53 
2021-02-19,$261.56 ,25622590,$269.86 ,$270.27 ,$260.15 
2021-02-18,$269.39 ,15249130,$269.57 ,$271.95 ,$266.03 
2021-02-17,$273.57 ,12763240,$271.24 ,$273.97 ,$269.58 
2021-02-16,$273.97 ,15417240,$270.80 ,$276.60 ,$270.05 
2021-02-12,$270.50 ,9097597,$270.52 ,$271.18 ,$268.34 
2021-02-11,$270.39 ,12828570,$271.89 ,$273.58 ,$268.49 
2021-02-10,$271.87 ,14687150,$272.45 ,$273.80 ,$267.72 
2021-02-09,$269.45 ,14613380,$266.44 ,$273.39 ,$265.75 
2021-02-08,$266.58 ,13755190,$268.75 ,$269.86 ,$265.00 
2021-02-05,$268.10 ,12454370,$266.80 ,$269.17 ,$265.67 
2021-02-04,$266.49 ,16059960,$267.01 ,$268.16 ,$264.00 
2021-02-03,$266.65 ,14223380,$265.62 ,$269.20 ,$263.84 
2021-02-02,$267.08 ,17320790,$264.00 ,$268.85 ,$263.27 
2021-02-01,$262.01 ,22914260,$259.52 ,$264.17 ,$254.91 
2021-01-29,$258.33 ,30389500,$265.30 ,$266.56 ,$254.85 
2021-01-28,$265.00 ,37758840,$277.18 ,$286.79 ,$264.70 
2021-01-27,$272.14 ,35346190,$282.53 ,$283.45 ,$268.12 
2021-01-26,$282.05 ,19373640,$278.14 ,$285.39 ,$277.81 
2021-01-25,$278.01 ,19086990,$278.14 ,$280.10 ,$271.51 
2021-01-22,$274.50 ,21954040,$272.01 ,$278.47 ,$272.00 
2021-01-21,$272.87 ,20838690,$269.26 ,$273.60 ,$267.49 
2021-01-20,$267.48 ,25199920,$268.93 ,$270.32 ,$263.60 
2021-01-19,$261.10 ,28028550,$256.90 ,$262.20 ,$252.72 
2021-01-15,$251.36 ,24942930,$247.90 ,$253.86 ,$247.16 
2021-01-14,$245.64 ,29739400,$253.40 ,$255.03 ,$244.61 
2021-01-13,$251.64 ,19528940,$251.55 ,$253.95 ,$249.20 
2021-01-12,$251.09 ,26449940,$256.63 ,$259.72 ,$250.30 
2021-01-11,$256.84 ,30412290,$260.48 ,$263.47 ,$255.90 
2021-01-08,$267.57 ,18528250,$268.31 ,$268.95 ,$263.18 
2021-01-07,$268.74 ,15789760,$265.90 ,$271.61 ,$264.78 
2021-01-06,$263.31 ,24354150,$262.00 ,$267.75 ,$260.01 
2021-01-05,$270.97 ,9871557,$268.29 ,$272.40 ,$268.21 
2021-01-04,$268.94 ,15106110,$274.78 ,$275.00 ,$265.20 
